"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"HSEM","2540H","Understanding the Russian Land","Twin Cities","Encompassing more than 6.5 million square miles, Russia is an immense and ecologically diverse country. The environment of the frigid and heavily forested heartland of early Russian civilization, as well as that of the ""wild field"" (the Eurasian steppe) on its border, have posed a series of challenges to Russians and have left an indelible mark on modern Russian culture.  In this interdisciplinary seminar, we will study how Russians have conceived of and used nature from the medieval period to the dissolution of the Soviet Union. Articulating a particular approach to nature has been integral to several ideological and cultural projects in Russian history, including the formation of a literary tradition, the establishment of a multi-ethnic empire encompassing several biomes, and the development of a vision of Soviet science conquering and reshaping nature and the world. In the period we will study (the fifteenth century to 1991 Russia) underwent several profound epistemological shifts, and a particular focus of this course will be how the ways Russians created natural knowledge changed over time. Knowledge is power, and we will study how natural knowledge was used to strengthen and expand the state in the medieval, imperial, and Soviet periods. Another major focus of this course is the ravages that nature and humankind have inflicted on one another, and we will study how the environment influenced the development of Russia's form of agricultural slavery, serfdom, as well as the history of environmental degradation, including deforestation, the establishment of heavy industry, and nuclear disaster.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Spring"
"HSEM","2541V","Campus Obscura: A University of Minnesota Cabinet of Curiosity","Twin Cities","This course examines the history of science, technology, and medicine through physical objects - maps, rare books, artifacts, instruments, specimens, manuscripts and considers how they are used to write history, produce public exhibits, and create identities. Short readings will introduce ideas about how experts have used these materials to write history, to produce public exhibits, and to create identities, and the focus of the course will be on objects themselves and having students do research that facilities their understanding of historical context. The University of Minnesota has many significant collections of artifacts and other items that are rich resources for the exploration of historically significant material culture, and continue to shape the University of Minnesota. Students will visit the Wangensteen Historical Library of Biology and Medicine, the Goldstein Museum of Design, the University Archives, the Weisman Art Museum, and the College of Biological Science?s Conservatory, among other sites.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall"
"IDES","3162","History of Interiors and Furnishings: 1750 to Present","Twin Cities","European/American interiors/furnishings, including furniture, textiles, and decorative objects.","4","4","No","1","4","AFV - A-F or Audit","-","Every Spring"
"JOUR","3007","The Media in American History and Law: Case Studies","Twin Cities","In this class, you'll study news media and their social, cultural, and political impact during a specific historical time period, based on the instructor's expertise and area of research. Examples include: Journalism during the Civil War; Mass media and the African American struggle for civil rights; the Sixties and rise of the New Journalism.  Instructors of the course may vary from term to term and students may wish to contact the instructor for information on the specific focus of his or her section. ","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"JOUR","3614","History of Media Communication","Twin Cities","In the history of humankind, there have been five major changes in how we communicate and we're in the middle of the latest revolution. This class helps you make sense of these uncharted waters by exploring how humanity adopted, and adapted to, past disruptions. From the alphabet to the internet and social media, learn how technological innovations in the media have changed not only how people share information and values but also what people have communicated throughout history. We will learn about these five phases in mediated communication over 5,000 years, and how they relate to major changes in politics, society and culture. And then we'll use history's lessons to peek into the future: When presidents tweet and everyone's foodie photos are on Instagram, how does the world communicate?","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"JWST","1034","Introduction to Jewish History and Cultures","Twin Cities","This course traces the development of Judaism and Jewish civilizations from their beginnings to the present. With over three millennia as its subject, the course must of necessity be a general survey. Together we will explore the mythic structures, significant documents, historical experiences, narratives, practices, beliefs, and worldviews of the Jewish people. The course begins by examining the roots of Judaism in the Hebrew Bible and the history of ancient Israel but quickly focuses on the creative forces that developed within Judaism as a national narrative confronted the forces of history, especially in the forms of the Persian, Greek, and Roman empires.  Rabbinic Judaism becomes the most dominant creative force and will receive our greatest attention, both in its formative years and as it encounters the rise of Christianity and Islam. After studying the Jewish experience in the medieval world, we will turn to Judaism’s encounter with the enlightenment and modernity. The historical survey concludes by attending to the transformations within Judaism and Jewish life of the last 150 years, including a confrontation with the experience of the Holocaust. Woven throughout this historical survey will be repeated engagements with core questions: “Who is a Jew?” “What do Jews believe?” “What do Jews do?” “What do we mean by ‘religion’?”   “How do Jews read texts within their tradition?” And perhaps most importantly, “How many answers are there to a Jewish question?” Students in this course can expect to come away with some knowledge of the Bible in Judaism, rabbinic literature and law, Jewish mysticism and philosophy, Jewish nationalism and Zionism, Jewish culture, ritual, and worship in the synagogue, the home, and the community, and Jewish celebrations of life cycle events and the festivals.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"JWST","3034","Introduction to Jewish History and Cultures","Twin Cities","This course traces the development of Judaism and Jewish civilizations from their beginnings to the present. With over three millennia as its subject, the course must of necessity be a general survey. Together we will explore the mythic structures, significant documents, historical experiences, narratives, practices, beliefs, and worldviews of the Jewish people. The course begins by examining the roots of Judaism in the Hebrew Bible and the history of ancient Israel but quickly focuses on the creative forces that developed within Judaism as a national narrative confronted the forces of history, especially in the forms of the Persian, Greek, and Roman empires.  Rabbinic Judaism becomes the most dominant creative force and will receive our greatest attention, both in its formative years and as it encounters the rise of Christianity and Islam. After studying the Jewish experience in the medieval world, we will turn to Judaism’s encounter with the enlightenment and modernity. The historical survey concludes by attending to the transformations within Judaism and Jewish life of the last 150 years, including a confrontation with the experience of the Holocaust. Woven throughout this historical survey will be repeated engagements with core questions: “Who is a Jew?” “What do Jews believe?” “What do Jews do?” “What do we mean by ‘religion’?”   “How do Jews read texts within their tradition?” And perhaps most importantly, “How many answers are there to a Jewish question?” Students in this course can expect to come away with some knowledge of the Bible in Judaism, rabbinic literature and law, Jewish mysticism and philosophy, Jewish nationalism and Zionism, Jewish culture, ritual, and worship in the synagogue, the home, and the community, and Jewish celebrations of life cycle events and the festivals.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"JWST","3206","Sex, Murder, and Bodily Discharges: Purity and Pollution in the Ancient World","Twin Cities","""Dirt is dangerous,"" Mary Douglas declared more than 50 years ago in her groundbreaking study, ""Purity and Danger."" Douglas's ideas have been influential in ancient Mediterranean and Near Eastern studies and provide a framework for us to analyze how people in antiquity conceptualized ideas of purity, pollution, ritual sacrifice, sacred spaces, bodily leakages, and the liminal stages of life and death. We'll delve into Douglas's theory in light of ancient examples with a special focus on ancient Israelite texts (the Tanakh or Old Testament) as well as ancient Mediterranean and Near Eastern building inscriptions, specialist manuals, and rituals. Through this evidence, we'll gain profound insight into the ancient notions of ""sacred/clean"" (purity) and the ""unclean/profane"" (pollution).","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"JWST","3505","Scripture and the Other: Rethinking the Bible After the Holocaust","Twin Cities","How do the Holocaust and other genocides transform our reading of the Bible? In this interdisciplinary course, we explore how religious ideas shape political philosophy, influence government policies, and legal rulings that enlarge or delimit human rights. We'll delve into questions such as: How should we read the Bible’s own literary representation of multiple genocides? To what extent does the Bible become a cause of, or a convenient excuse for, antisemitism and the persecution and genocide of other peoples? How were the ancient authors already engaged in the “modern” project of thinking critically about the ethics of genocide, the principles of universal human rights, and just war theory (by prohibiting atrocities)? Join as we traverse these complex questions and gain a deeper understanding of how ancient texts continue to shape modern ideas on justice, human rights, and ethical governance.","3","3","No","1","3","OPT - Student Option","-","Spring Even Year"
"JWST","3511","Muslims and Jews: Conflict and Co-existence in the Middle East and North Africa since 1700","Twin Cities","Diversity of social/cultural interactions between Muslims and Jews and between Islam and Judaism since 1700. What enabled the two religious communities to peacefully coexist? What were causes of conflict? Why is history of Muslim-Jewish relations such a contested issue? ","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"JWST","3606","Christians, Muslims, and Jews in the Middle Ages","Twin Cities","A Pew Research survey of the global religious landscape in 2010 found 2.2 billion Christians (31.5% of the world's population), 1.6 billion Muslims (23.2%), and 14 million Jews (.2%). In this class, we explore how the histories of these religious communities became deeply entangled in an age of diplomacy, trade, jihad, and crusade.","3","3","No","1","3","OPT - Student Option","-","Fall Even, Spring Odd Year"
"JWST","3633","The Holocaust: Memory, Narrative, History","Twin Cities","Decades after the end of the second world war, the Holocaust continues to play a formative role in public discourse about the past in Germany and Austria. As the event itself recedes into the past, our knowledge about the Holocaust has become increasingly shaped by literary and filmic representations of it. This course has several objectives: first, to deepen students' historical knowledge of the events and experiences of the Holocaust, and at the same time to introduce critical models for examining the relationship between personal experience, historical events, and forms of representation. This class will introduce students to the debates about the politics of memory and the artistic representation of the Holocaust, with special focus on public debates about the complex ways in which Holocaust memory surfaces in contemporary Germany and Austria, and by the accrual of layers of text and discourse about the Holocaust. We will explore the controversies and debates about public Holocaust memorialization in Germany, Austria, and the U.S. We will also explore the complex interplay between documentary and fictional accounts of the Holocaust, with attention paid to literary and film texts that challenge and ""remediate"" the limits of Holocaust representation. Additional topics will include Holocaust testimony; Holocaust memoirs, and 2nd and 3rd generation Holocaust literature, the Historians' Debate of the 1980s.

No knowledge of German required.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"LA","3413","Introduction to Landscape Architectural History","Twin Cities","Study of  landscape architecture's roots by examining the creation of landscapes over time. Influences of ecological and environmental issues as well as political, economic, and social contexts on the cultural construction of landscape ideas and meaning and creation of landscape architectural works.","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall"
"LAS","3401W","Early Latin America to 1825","Twin Cities","Societies of Americas, Spain, and Portugal before contact. Interactions among Native Americans, African slaves, and Europeans, from colonization through independence. Religion, resistance, labor, gender, race. Primary sources, historical scholarship.","4","4","No","1","4","AFV - A-F or Audit","-","Every Fall & Spring"
"LAS","3402W","Modern Latin America 1825 to Present","Twin Cities","National and contemporary period 1825 to present. Social, cultural, political, and economic change.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"MEST","1081W","Martyrs, Monks, Crusaders: World Christianity, 100-1400","Twin Cities","This course surveys the history of Christianity from its status as a persecuted minority religion of the Roman Empire to its dominant role in medieval Europe and Byzantium. We study Christian traditions in Asia and Africa as well as Europe with special attention to the relationship between Christianity and culture in the ancient and medieval world.","4","4","No","1","4","OPT - Student Option","-","Fall Odd, Spring Even Year"
"MEST","3001","Introduction to Medieval History","Twin Cities","Europe from decline of Rome to early Renaissance. Politics, institutions, society, economy, and culture of Middle Ages.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"MEST","3081W","Martyrs, Monks, Crusaders: World Christianity, 100-1400","Twin Cities","This course surveys the history of Christianity from its status as a persecuted minority religion of the Roman Empire to its dominant role in medieval Europe and Byzantium. We study Christian traditions in Asia and Africa as well as Europe with special attention to the relationship between Christianity and culture in the ancient and medieval world.","4","4","No","1","4","OPT - Student Option","-","Fall Odd, Spring Even Year"
"MEST","3206","Sex, Murder, and Bodily Discharges: Purity and Pollution in the Ancient World","Twin Cities","""Dirt is dangerous,"" Mary Douglas declared more than 50 years ago in her groundbreaking study, ""Purity and Danger."" Douglas's ideas have been influential in ancient Mediterranean and Near Eastern studies and provide a framework for us to analyze how people in antiquity conceptualized ideas of purity, pollution, ritual sacrifice, sacred spaces, bodily leakages, and the liminal stages of life and death. We'll delve into Douglas's theory in light of ancient examples with a special focus on ancient Israelite texts (the Tanakh or Old Testament) as well as ancient Mediterranean and Near Eastern building inscriptions, specialist manuals, and rituals. Through this evidence, we'll gain profound insight into the ancient notions of ""sacred/clean"" (purity) and the ""unclean/profane"" (pollution).","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"MEST","3426","Piracy in the Mediterranean: The World of Merchants and Pirates","Twin Cities","This course will use the vehicle of piracy and privateering in the Mediterranean world to explore issues of cross-cultural interaction, global connections, and identity from earliest times when people took to the sea to the Middle Ages through the early modern era, 500-1800. Wherever there was trade, wherever there was movement on the seas, there was piracy. Recent scholarship on the Mediterranean has focused on connectivities, micro-environments, the uniqueness of islands, and various climatic spheres in a geographic tradition that follows the path-breaking work of Fernand Braudel. This course will consider the urban and rural dimensions of the Mediterranean region as they relate to the history of merchants and pirates. Finally, the political and military aspects of Mediterranean history will be examined. There was a continuum from piracy to privateering to war. Students should gain a deeper understanding of a region that continues to fascinate us today.","3","3","No","1","3","OPN - Student Option No Audit","-","Spring Odd Year"
"MEST","3606","Christians, Muslims, and Jews in the Middle Ages","Twin Cities","A Pew Research survey of the global religious landscape in 2010 found 2.2 billion Christians (31.5% of the world's population), 1.6 billion Muslims (23.2%), and 14 million Jews (.2%). In this class, we explore how the histories of these religious communities became deeply entangled in an age of diplomacy, trade, jihad, and crusade.","3","3","No","1","3","OPT - Student Option","-","Fall Even, Spring Odd Year"
"MEST","3611","Medieval Cities of Europe: 500-1500","Twin Cities","European cities changed from Roman times through the urban nadir of the Early Middle Ages to the flowering of cities in the High and Late Middle Ages. We explore planned towns, ad hoc developments, revived Roman sites, and economic, political, cultural, and sensory elements of city life. Students design a medieval city using Arc.GIS and StoryMap. Contact the instructor for more information.","3","3","No","1","3","OPN - Student Option No Audit","-","Every Fall & Spring"
"MEST","3613","History of the Crusades","Twin Cities","Crusading spirit in Europe. Results of classic medieval crusades ca 1095-1285. States established by crusaders in the Near East. Internal European crusades. Chronological prolongation of the crusading phenomenon.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"MEST","3616","The Hundred Years War: France and England in the Middle Ages","Twin Cities","Politics, society, and culture in medieval France from the end of the Carolingians to the end of the Hundred Years War.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall"
"MEST","3617","Pagans, Christians, Barbarians: The World of Late Antiquity","Twin Cities","Between classical and medieval, pagan and Christian, Roman and barbarian, the late antique world was a dynamic age. This course will focus on the Mediterranean region from the end of the second to the mideighth century. We will examine political, cultural, religious and socio-economic transitions that characterized this period, including elements of continuity and change. We will consider the significance of such factors as the conversion of Constantine, the rise of Constantinople, Christian responses to culture, the monastic movement, the persistence of paganism, the fall of Rome, barbarian invasions, the rise of Islam, and developments in philosophy, theology, and education.","3","3","No","1","3","AFV - A-F or Audit","-","Fall Odd Year"
"PHIL","3009","Existentialism","Twin Cities","What do we mean when we call something ""existential?""  What do we mean when we speak of an ""existential"" crisis? We seem to mean that our core beliefs and assumptions are affected and the relationship with our environment is ruptured; we have fallen out of normalcy. The term existentialism -- turning existential into a noun -- came into being in the 1940s in France, reflecting the collective experience of societal breakdown, of Nazism, and WW2. It has since been applied to all modes of philosophical inquiry that take an individual's experience of alienation from society as their point of departure. The advantage of making alienation the focus of this class, too, is that it allows us to recognize the precise historical and sociological index of the emergence of an existentialist mode of thought and practice. Existentialism looks very different when it responds to a 19th century crisis of faith (Søren Kierkegaard), to 1950s colonialism (Frantz Fanon), to Weimar Germany's new democracy and the specter of a mass society (Martin Heidegger), or to the neo-authoritarian French society of the 1960s (Simone de Beauvoir). Existentialism then is understood in this class not as a conversation between great thinkers or ideas across time and space, but as a response to a specific crisis of norms and values. It only exists in plural. If existentialist concepts -- like being-in-the world, being-towards-death, or the gaze of the other -- are carried forward, then not without being repurposed. Such situatedness is inherent to existentialism itself. Accordingly, existentialist writers have no creed or ethical stance in common; they are found both on the far (fascist) right and on the Marxist left. They do share though a keen interest in a new language and in literary forms of expression and subsequently, they insist on the individuals' capacity of ""world-making"" -- in rupture and rebellion -- against seemingly compromised societal norms.","3","3","No","1","3","OPT - Student Option","-","Spring Even Year"
"PLPA","2003","Plague, Famine, and Beer: The Impact of Microscopic Organisms on Human Civilization","Twin Cities","Impacts that microbes have made on course of human civilization. Negative influences of major human/plant infectious disease. Positive benefits attained by harnessing power of microbes. Scale of history includes prehistoric to present day. Projected future impacts. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"POL","1201","Political Ideas","Twin Cities","This course serves as an introduction to the study of political theory. Political theory analyzes the meaning and significance of fundamental concepts in politics. Starting from such basic concerns as the nature of politics, humans, power, and justice, political theorists explore how these basic starting assumptions organize the norms, practices, and institutions of political and social order. To explore these topics, the field turns to key texts, as well as to political and social events and other media (film, historical documents, etc.). In this introductory course, students will investigate some of the basic texts in political theory, with the goal of learning how to read texts more analytically and to address fundamental questions in political theory. Among the topics that might be the nature of justice and injustice, political obligation and civil disobedience, democracy and other forms of governance. Students who complete this course will understand the deep issues about the nature of politics and will have learned to read and analyze complex texts. They will also have had the opportunity to reflect upon their own ethical engagement in political life and upon the ways in which historically, political ideas change.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"POL","3282","Black Political Thought: Conceptions of Freedom","Twin Cities","On January 21, 1964, Ella Baker, one of the most important Black leaders of the Civil Rights Movement stood in front of a large crowd in Hattiesburg, Mississippi and said: ""Even if segregation is gone, we will still need to be free; we will still have to see that everyone has a job. Even if we can all vote, but if people are still hungry, we will not be free. Remember, we are not fighting for the freedom of the Negro alone, but for the freedom of the human spirit, a larger freedom that encompasses all mankind.""

With these words, Baker held before the crowd a political vision that went beyond the immediate goals of social struggle and defined one of the central impulses of Black political thought: to articulate a large and expansive conception of freedom. In this course, our main objective is to enter an intellectual terrain of rich and vibrant debates between African American political thinkers over the meaning of Black freedom.

We will explore questions about 1) the geographical reach of their visions of freedom 2) their strategies for agitating for and achieving freedom 3) their different understandings of the nature of domination and how this informs their conception of freedom and 4) their emphasis on political affect in the struggle for freedom.

Our orientation will be historical and theoretical. To this end, we reconstruct theoretical debates from four important periods of African American history. 1) pre-Civil War debates about the abolition of slavery (1830-1860) 2) Turn of the century debates about racial progress (1880-1910) 3) Civil rights era debates about integration and separatism (1950-1970) and 4) contemporary debates about law enforcement, police killings, mass incarceration, and political disenfranchisement (1990-present).","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"POL","3701","Indigenous Tribal Governments and Politics","Twin Cities","History, development, structure, politics of American Indian Governments.  North American indigenous societies from pre-colonial times to present.  Evolution of aboriginal governments confronted/affected by colonizing forces of European/Euro-American states. Bearing of dual citizenship on nature/powers of tribal governments in relation to states and federal government.","3","3","No","1","3","AFV - A-F or Audit","-","Fall Even Year"
"POL","4255","Comparative Real Time Political Analysis: Marxist versus Liberal Perspectives","Twin Cities","Karl Marx and Frederick Engels had better democratic credentials than Alexis de Tocqueville and John Stuart Mill.  Vladimir Lenin, too, had better democratic credentials than Max Weber and Woodrow Wilson.  That’s the provocative argument of this course.  Performing what it calls “comparative real-time political analysis,” it presents convincing evidence to sustain both claims.  When the two sets of protagonists are compared and contrasted in how they read and responded to big political events in motion, in real-time, the Marxists, it contends, proved to be better democrats than the Liberals.  Real-time analysis argues that responding to and making decisions about events in motion is the real test of political perspective and theory; on Monday morning, we can all look smart.  The writings and actions of all seven protagonists are the primary course materials—reading them in their own words.  The European Spring of 1848, the United States Civil War, the 1905 Russian Revolution and, the 1917 Russian Revolution and end of World War I, all consequential in the democratic quest, are the main scenarios the course employs to test its claims.  The findings, course participants will learn, challenge assumed political wisdom like never before.  Employing the lessons of the comparisons to trying to make sense of current politics—given the unprecedented moment in which we find ourselves—is the other goal of the course.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"POL","4267","Imperialism and Modern Political Thought","Twin Cities","How has political theory been shaped by imperialism? We will investigate this question through a study of such key thinkers as Kant, Mill, Marx, Lenin, Césaire, Fanon, and Gandhi, reading them through the lens of empire. Our goal is to analyze how such thinkers reflected upon, problematized and, at times, justified forms of Western imperialism. We will look at their explicit reflections on empire, as well as more tangential or ostensibly separate themes that may have only been shaped by the imperial context in indirect ways. Finally, we will reflect upon our contemporary location as readers and agents situated in the wake of these political and intellectual developments, analyzed through the question of what it means to engage in anti-colonial, decolonial, and/or postcolonial critique. This course will combine lectures by the professor with student-led seminar discussion.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"RELS","1034","Introduction to Jewish History and Cultures","Twin Cities","This course traces the development of Judaism and Jewish civilizations from their beginnings to the present. With over three millennia as its subject, the course must of necessity be a general survey. Together we will explore the mythic structures, significant documents, historical experiences, narratives, practices, beliefs, and worldviews of the Jewish people. The course begins by examining the roots of Judaism in the Hebrew Bible and the history of ancient Israel but quickly focuses on the creative forces that developed within Judaism as a national narrative confronted the forces of history, especially in the forms of the Persian, Greek, and Roman empires.  Rabbinic Judaism becomes the most dominant creative force and will receive our greatest attention, both in its formative years and as it encounters the rise of Christianity and Islam. After studying the Jewish experience in the medieval world, we will turn to Judaism’s encounter with the enlightenment and modernity. The historical survey concludes by attending to the transformations within Judaism and Jewish life of the last 150 years, including a confrontation with the experience of the Holocaust. Woven throughout this historical survey will be repeated engagements with core questions: “Who is a Jew?” “What do Jews believe?” “What do Jews do?” “What do we mean by ‘religion’?”   “How do Jews read texts within their tradition?” And perhaps most importantly, “How many answers are there to a Jewish question?” Students in this course can expect to come away with some knowledge of the Bible in Judaism, rabbinic literature and law, Jewish mysticism and philosophy, Jewish nationalism and Zionism, Jewish culture, ritual, and worship in the synagogue, the home, and the community, and Jewish celebrations of life cycle events and the festivals.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"RELS","1082","Jesus in History, Art & Culture","Twin Cities","Does time, place, and culture affect our picture of Jesus? We'll start by constructing our own Jesus story and then go backwards in time to examine modern times (film, music, and modern art), pre-Civil War America (views of Jesus from enslaved people and their enslavers), Renaissance and Medieval Europe and North Africa (art and architecture), and finally end with the ancient world (art and writings about Jesus, including the biblical gospels). No background in religious studies required, and students of any, all, or no religious background are welcome.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"RELS","1544W","Martyrs, Monks, Crusaders: World Christianity, 100-1400","Twin Cities","This course surveys the history of Christianity from its status as a persecuted minority religion of the Roman Empire to its dominant role in medieval Europe and Byzantium. We study Christian traditions in Asia and Africa as well as Europe with special attention to the relationship between Christianity and culture in the ancient and medieval world.","4","4","No","1","4","OPT - Student Option","-","Fall Odd, Spring Even Year"
"RELS","3034","Introduction to Jewish History and Cultures","Twin Cities","This course traces the development of Judaism and Jewish civilizations from their beginnings to the present. With over three millennia as its subject, the course must of necessity be a general survey. Together we will explore the mythic structures, significant documents, historical experiences, narratives, practices, beliefs, and worldviews of the Jewish people. The course begins by examining the roots of Judaism in the Hebrew Bible and the history of ancient Israel but quickly focuses on the creative forces that developed within Judaism as a national narrative confronted the forces of history, especially in the forms of the Persian, Greek, and Roman empires.  Rabbinic Judaism becomes the most dominant creative force and will receive our greatest attention, both in its formative years and as it encounters the rise of Christianity and Islam. After studying the Jewish experience in the medieval world, we will turn to Judaism’s encounter with the enlightenment and modernity. The historical survey concludes by attending to the transformations within Judaism and Jewish life of the last 150 years, including a confrontation with the experience of the Holocaust. Woven throughout this historical survey will be repeated engagements with core questions: “Who is a Jew?” “What do Jews believe?” “What do Jews do?” “What do we mean by ‘religion’?”   “How do Jews read texts within their tradition?” And perhaps most importantly, “How many answers are there to a Jewish question?” Students in this course can expect to come away with some knowledge of the Bible in Judaism, rabbinic literature and law, Jewish mysticism and philosophy, Jewish nationalism and Zionism, Jewish culture, ritual, and worship in the synagogue, the home, and the community, and Jewish celebrations of life cycle events and the festivals.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"RELS","3071","Greek and Hellenistic Religions","Twin Cities","Greek religion from the Bronze Age to Hellenistic times. Literature, art, archaeology. Homer/Olympian deities. Ritual performance, prayer, sacrifice. Temple architecture. Death/afterlife. Mystery cults. Philosophical religion. Near Eastern salvation religions. Meets with 3171.","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"RELS","3079","Muslims and Jews: Conflict and Co-existence in the Middle East and North Africa since 1700","Twin Cities","Diversity of social/cultural interactions between Muslims and Jews and between Islam and Judaism since 1700. What enabled the two religious communities to peacefully coexist? What were causes of conflict? Why is history of Muslim-Jewish relations such a contested issue? ","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"RELS","3092","Jesus in History, Art & Culture","Twin Cities","Does time, place, and culture affect our picture of Jesus? We'll start by constructing our own Jesus story and then go backwards in time to examine modern times (film, music, and modern art), pre-Civil War America (views of Jesus from enslaved people and their enslavers), Renaissance and Medieval Europe and North Africa (art and architecture), and finally end with the ancient world (art and writings about Jesus, including the biblical gospels). No background in religious studies required, and students of any, all, or no religious background are welcome.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"RELS","3206","Sex, Murder, and Bodily Discharges: Purity and Pollution in the Ancient World","Twin Cities","""Dirt is dangerous,"" Mary Douglas declared more than 50 years ago in her groundbreaking study, ""Purity and Danger."" Douglas's ideas have been influential in ancient Mediterranean and Near Eastern studies and provide a framework for us to analyze how people in antiquity conceptualized ideas of purity, pollution, ritual sacrifice, sacred spaces, bodily leakages, and the liminal stages of life and death. We'll delve into Douglas's theory in light of ancient examples with a special focus on ancient Israelite texts (the Tanakh or Old Testament) as well as ancient Mediterranean and Near Eastern building inscriptions, specialist manuals, and rituals. Through this evidence, we'll gain profound insight into the ancient notions of ""sacred/clean"" (purity) and the ""unclean/profane"" (pollution).","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"RELS","3373","Religion and Society in Imperial China","Twin Cities","Varieties of religious experience in imperial China. Religion as lived practices. Textual traditions. Buddhism, Daoism, Confucianism, relations among them. Western missionary enterprise in China.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"RELS","3543","Pagans, Christians, Barbarians: The World of Late Antiquity","Twin Cities","Between classical and medieval, pagan and Christian, Roman and barbarian, the late antique world was a dynamic age. This course will focus on the Mediterranean region from the end of the second to the mideighth century. We will examine political, cultural, religious and socio-economic transitions that characterized this period, including elements of continuity and change. We will consider the significance of such factors as the conversion of Constantine, the rise of Constantinople, Christian responses to culture, the monastic movement, the persistence of paganism, the fall of Rome, barbarian
invasions, the rise of Islam, and developments in philosophy, theology, and education.","3","3","No","1","3","AFV - A-F or Audit","-","Fall Odd Year"
"RELS","3544W","Martyrs, Monks, Crusaders: World Christianity, 100-1400","Twin Cities","This course surveys the history of Christianity from its status as a persecuted minority religion of the Roman Empire to its dominant role in medieval Europe and Byzantium. We study Christian traditions in Asia and Africa as well as Europe with special attention to the relationship between Christianity and culture in the ancient and medieval world.","4","4","No","1","4","OPT - Student Option","-","Fall Odd, Spring Even Year"
"RELS","3545W","World Christianity, 1300-1800 Reformers, Radicals and Revolutionaries","Twin Cities","This course, which requires no prerequisite, examines developments in the history of Christianity from the beginning of the fourteenth century to the end of the eighteenth. We will start our investigation by considering the Latin church with its headquarters in Rome at the height of its power and influence. We will then trace its development through the crises of the fourteenth century and its subsequent transformation during the Reformation and the Confessional era. We will close by considering new challenges facing the church in an age of Enlightenment and Revolution. Though our geographic center of gravity will be in Europe, we will follow the expansion of Christianity into the Asian, African and American worlds and how developments here changed the nature of the church back in Europe. We will study religion as a phenomenon that affects human activity in a broad spectrum of area and activities. Though we will investigate formal matters of belief, significant attention will be given to Christianity as a lived experience, and how faith affected the everyday life of men and women in the premodern world.","3","3","No","1","3","OPT - Student Option","-","Spring Odd Year"
"RELS","3627","The End of the World in Literature and History","Twin Cities","For at least two and a half millennia, prophets, politicians, and poets have crafted terrifying accounts about the end of the world. This comparatist seminar examines the way different cultures have imagined a final apocalypse with particular attention to the political and social consequences of their visions. Students will read texts that focus on pandemic, extraterrestrial attack, nuclear holocaust, prophecy, cybernetic revolt, divine judgment, resource depletion, meteoric impact, or one of the many other ways in which humans write of their demise. They will use literary analysis to explore the many historical and contemporary wastelands they will encounter. They will write short papers and give in-class presentations on different kinds of apocalypse.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
